data_date,time_index,area,num_people
2025-10-12,1,A,0
2025-10-12,1,B,6
2025-10-12,1,C,8
2025-10-12,1,D,7
2025-10-12,1,E,13
2025-10-12,1,F,10
2025-10-12,1,G,11
2025-10-12,1,H,5
2025-10-12,1,J,1
2025-10-12,1,K,3
2025-10-12,1,L,5
2025-10-12,1,M,1
2025-10-12,1,N,2
2025-10-12,1,GH,8
2025-10-12,1,IM1,8
2025-10-12,1,IM2,1
2025-10-12,1,Outside,79
2025-10-12,2,A,0
2025-10-12,2,B,8
2025-10-12,2,C,7
2025-10-12,2,D,6
2025-10-12,2,E,13
2025-10-12,2,F,6
2025-10-12,2,G,8
2025-10-12,2,H,7
2025-10-12,2,J,4
2025-10-12,2,K,3
2025-10-12,2,L,2
2025-10-12,2,M,1
2025-10-12,2,N,4
2025-10-12,2,GH,14
2025-10-12,2,IM1,10
2025-10-12,2,IM2,4
2025-10-12,2,Outside,81
2025-10-12,3,A,0
2025-10-12,3,B,4
2025-10-12,3,C,8
2025-10-12,3,D,3
2025-10-12,3,E,9
2025-10-12,3,F,8
2025-10-12,3,G,12
2025-10-12,3,H,4
2025-10-12,3,J,5
2025-10-12,3,K,4
2025-10-12,3,L,2
2025-10-12,3,M,0
2025-10-12,3,N,3
2025-10-12,3,GH,12
2025-10-12,3,IM1,14
2025-10-12,3,IM2,5
2025-10-12,3,Outside,78
2025-10-12,4,A,0
2025-10-12,4,B,3
2025-10-12,4,C,6
2025-10-12,4,D,11
2025-10-12,4,E,10
2025-10-12,4,F,10
2025-10-12,4,G,9
2025-10-12,4,H,4
2025-10-12,4,J,3
2025-10-12,4,K,1
2025-10-12,4,L,3
2025-10-12,4,M,0
2025-10-12,4,N,1
2025-10-12,4,GH,11
2025-10-12,4,IM1,12
2025-10-12,4,IM2,2
2025-10-12,4,Outside,75
2025-10-12,5,A,0
2025-10-12,5,B,5
2025-10-12,5,C,5
2025-10-12,5,D,6
2025-10-12,5,E,10
2025-10-12,5,F,6
2025-10-12,5,G,10
2025-10-12,5,H,5
2025-10-12,5,J,5
2025-10-12,5,K,2
2025-10-12,5,L,3
2025-10-12,5,M,0
2025-10-12,5,N,3
2025-10-12,5,GH,15
2025-10-12,5,IM1,14
2025-10-12,5,IM2,4
2025-10-12,5,Outside,69
2025-10-12,6,A,0
2025-10-12,6,B,5
