data_date,time_index,area,num_people
2025-10-26,1,A,0
2025-10-26,1,B,10
2025-10-26,1,C,9
2025-10-26,1,D,6
2025-10-26,1,E,11
2025-10-26,1,F,8
2025-10-26,1,G,10
2025-10-26,1,H,4
2025-10-26,1,J,6
2025-10-26,1,K,3
2025-10-26,1,L,2
2025-10-26,1,M,1
2025-10-26,1,N,5
2025-10-26,1,GH,18
2025-10-26,1,IM1,8
2025-10-26,1,IM2,5
2025-10-26,1,Outside,96
2025-10-26,2,A,0
2025-10-26,2,B,7
2025-10-26,2,C,5
2025-10-26,2,D,11
2025-10-26,2,E,15
2025-10-26,2,F,16
2025-10-26,2,G,12
2025-10-26,2,H,3
2025-10-26,2,J,5
2025-10-26,2,K,6
2025-10-26,2,L,1
2025-10-26,2,M,0
2025-10-26,2,N,5
2025-10-26,2,GH,9
2025-10-26,2,IM1,7
2025-10-26,2,IM2,4
2025-10-26,2,Outside,94
2025-10-26,3,A,0
2025-10-26,3,B,8
2025-10-26,3,C,11
2025-10-26,3,D,11
2025-10-26,3,E,15
2025-10-26,3,F,12
2025-10-26,3,G,10
2025-10-26,3,H,7
2025-10-26,3,J,4
2025-10-26,3,K,3
2025-10-26,3,L,0
2025-10-26,3,M,2
2025-10-26,3,N,5
2025-10-26,3,GH,5
2025-10-26,3,IM1,5
2025-10-26,3,IM2,6
2025-10-26,3,Outside,94
2025-10-26,4,A,0
2025-10-26,4,B,9
2025-10-26,4,C,10
2025-10-26,4,D,8
2025-10-26,4,E,9
2025-10-26,4,F,9
2025-10-26,4,G,11
2025-10-26,4,H,3
2025-10-26,4,J,4
2025-10-26,4,K,7
2025-10-26,4,L,2
2025-10-26,4,M,1
2025-10-26,4,N,6
2025-10-26,4,GH,11
2025-10-26,4,IM1,16
2025-10-26,4,IM2,6
2025-10-26,4,Outside,102
2025-10-26,5,A,0
2025-10-26,5,B,9
2025-10-26,5,C,9
2025-10-26,5,D,9
2025-10-26,5,E,9
2025-10-26,5,F,7
2025-10-26,5,G,9
2025-10-26,5,H,5
2025-10-26,5,J,3
2025-10-26,5,K,4
2025-10-26,5,L,1
2025-10-26,5,M,1
2025-10-26,5,N,5
2025-10-26,5,GH,12
2025-10-26,5,IM1,16
2025-10-26,5,IM2,5
2025-10-26,5,Outside,93
2025-10-26,6,A,0
2025-10-26,6,B,7
2025-10-26,6,C,7
2025-10-26,6,D,14
2025-10-26,6,E,18
2025-10-26,6,F,9
2025-10-26,6,G,16
2025-10-26,6,H,4
2025-10-26,6,J,5
2025-10-26,6,K,5
2025-10-26,6,L,1
2025-10-26,6,M,1
2025-10-26,6,N,5
2025-10-26,6,GH,8
2025-10-26,6,IM1,9
2025-10-26,6,IM2,2
2025-10-26,6,Outside,85
2025-10-26,7,A,0
2025-10-26,7,B,9
2025-10-26,7,C,8
2025-10-26,7,D,13
2025-10-26,7,E,8
2025-10-26,7,F,5
2025-10-26,7,G,20
2025-10-26,7,H,3
2025-10-26,7,J,4
2025-10-26,7,K,4
2025-10-26,7,L,1
2025-10-26,7,M,1
2025-10-26,7,N,5
2025-10-26,7,GH,8
2025-10-26,7,IM1,8
2025-10-26,7,IM2,1
2025-10-26,7,Outside,98
2025-10-26,8,A,0
2025-10-26,8,B,6
2025-10-26,8,C,7
2025-10-26,8,D,9
2025-10-26,8,E,12
2025-10-26,8,F,17
2025-10-26,8,G,16
2025-10-26,8,H,6
2025-10-26,8,J,5
2025-10-26,8,K,6
2025-10-26,8,L,1
2025-10-26,8,M,0
2025-10-26,8,N,5
2025-10-26,8,GH,5
2025-10-26,8,IM1,14
2025-10-26,8,IM2,2
2025-10-26,8,Outside,98
2025-10-26,9,A,0
2025-10-26,9,B,8
2025-10-26,9,C,10
2025-10-26,9,D,11
2025-10-26,9,E,20
2025-10-26,9,F,10
2025-10-26,9,G,11
2025-10-26,9,H,6
2025-10-26,9,J,5
2025-10-26,9,K,6
2025-10-26,9,L,2
2025-10-26,9,M,0
2025-10-26,9,N,5
2025-10-26,9,GH,9
2025-10-26,9,IM1,11
2025-10-26,9,IM2,4
2025-10-26,9,Outside,87
2025-10-26,10,A,0
2025-10-26,10,B,10
2025-10-26,10,C,7
2025-10-26,10,D,12
2025-10-26,10,E,16
2025-10-26,10,F,10
2025-10-26,10,G,5
2025-10-26,10,H,8
2025-10-26,10,J,5
2025-10-26,10,K,3
2025-10-26,10,L,3
2025-10-26,10,M,1
2025-10-26,10,N,5
2025-10-26,10,GH,15
2025-10-26,10,IM1,13
2025-10-26,10,IM2,3
2025-10-26,10,Outside,88
2025-10-26,11,A,0
2025-10-26,11,B,11
2025-10-26,11,C,9
2025-10-26,11,D,14
2025-10-26,11,E,8
2025-10-26,11,F,10
2025-10-26,11,G,13
2025-10-26,11,H,8
2025-10-26,11,J,5
2025-10-26,11,K,5
2025-10-26,11,L,1
2025-10-26,11,M,1
2025-10-26,11,N,4
2025-10-26,11,GH,12
2025-10-26,11,IM1,14
2025-10-26,11,IM2,1
2025-10-26,11,Outside,93
2025-10-26,12,A,0
2025-10-26,12,B,9
2025-10-26,12,C,10
2025-10-26,12,D,13
2025-10-26,12,E,11
2025-10-26,12,F,13
2025-10-26,12,G,13
2025-10-26,12,H,8
2025-10-26,12,J,4
2025-10-26,12,K,3
2025-10-26,12,L,2
2025-10-26,12,M,1
2025-10-26,12,N,5
2025-10-26,12,GH,10
2025-10-26,12,IM1,13
2025-10-26,12,IM2,3
2025-10-26,12,Outside,94
2025-10-26,13,A,0
2025-10-26,13,B,12
2025-10-26,13,C,9
2025-10-26,13,D,13
2025-10-26,13,E,13
2025-10-26,13,F,8
2025-10-26,13,G,15
2025-10-26,13,H,8
2025-10-26,13,J,3
2025-10-26,13,K,5
2025-10-26,13,L,2
2025-10-26,13,M,0
2025-10-26,13,N,5
2025-10-26,13,GH,12
2025-10-26,13,IM1,7
2025-10-26,13,IM2,1
2025-10-26,13,Outside,87
2025-10-26,14,A,0
2025-10-26,14,B,8
