data_date,time_index,area,num_people
2025-10-01,1,A,0
2025-10-01,1,B,4
2025-10-01,1,C,16
2025-10-01,1,D,7
2025-10-01,1,E,13
2025-10-01,1,F,8
2025-10-01,1,G,4
2025-10-01,1,H,9
2025-10-01,1,J,2
2025-10-01,1,K,7
2025-10-01,1,L,2
2025-10-01,1,M,1
2025-10-01,1,N,3
2025-10-01,1,GH,7
2025-10-01,1,IM1,6
2025-10-01,1,IM2,5
2025-10-01,1,Outside,83
2025-10-01,2,A,1
2025-10-01,2,B,5
2025-10-01,2,C,15
2025-10-01,2,D,5
2025-10-01,2,E,18
2025-10-01,2,F,8
2025-10-01,2,G,9
2025-10-01,2,H,10
2025-10-01,2,J,3
2025-10-01,2,K,6
2025-10-01,2,L,2
2025-10-01,2,M,1
2025-10-01,2,N,3
2025-10-01,2,GH,7
2025-10-01,2,IM1,12
2025-10-01,2,IM2,4
2025-10-01,2,Outside,76
2025-10-01,3,A,0
2025-10-01,3,B,5
2025-10-01,3,C,15
2025-10-01,3,D,6
2025-10-01,3,E,21
2025-10-01,3,F,8
2025-10-01,3,G,8
2025-10-01,3,H,7
2025-10-01,3,J,2
2025-10-01,3,K,8
2025-10-01,3,L,2
2025-10-01,3,M,2
2025-10-01,3,N,2
2025-10-01,3,GH,8
2025-10-01,3,IM1,9
2025-10-01,3,IM2,5
2025-10-01,3,Outside,84
2025-10-01,4,A,0
2025-10-01,4,B,3
2025-10-01,4,C,17
2025-10-01,4,D,8
2025-10-01,4,E,14
2025-10-01,4,F,7
2025-10-01,4,G,13
2025-10-01,4,H,9
2025-10-01,4,J,4
2025-10-01,4,K,6
2025-10-01,4,L,2
2025-10-01,4,M,1
2025-10-01,4,N,2
2025-10-01,4,GH,5
2025-10-01,4,IM1,13
2025-10-01,4,IM2,8
2025-10-01,4,Outside,75
2025-10-01,5,A,0
2025-10-01,5,B,4
2025-10-01,5,C,16
2025-10-01,5,D,5
2025-10-01,5,E,14
2025-10-01,5,F,8
2025-10-01,5,G,8
2025-10-01,5,H,9
2025-10-01,5,J,4
2025-10-01,5,K,7
2025-10-01,5,L,2
2025-10-01,5,M,1
2025-10-01,5,N,2
2025-10-01,5,GH,6
2025-10-01,5,IM1,14
2025-10-01,5,IM2,3
2025-10-01,5,Outside,94
2025-10-01,6,A,0
2025-10-01,6,B,4
2025-10-01,6,C,16
2025-10-01,6,D,8
2025-10-01,6,E,15
2025-10-01,6,F,11
2025-10-01,6,G,6
2025-10-01,6,H,8
2025-10-01,6,J,3
2025-10-01,6,K,6
2025-10-01,6,L,2
2025-10-01,6,M,1
2025-10-01,6,N,2
2025-10-01,6,GH,3
2025-10-01,6,IM1,14
2025-10-01,6,IM2,4
2025-10-01,6,Outside,87
2025-10-01,7,A,0
2025-10-01,7,B,4
2025-10-01,7,C,14
2025-10-01,7,D,6
2025-10-01,7,E,18
2025-10-01,7,F,10
2025-10-01,7,G,11
2025-10-01,7,H,10
2025-10-01,7,J,2
2025-10-01,7,K,4
2025-10-01,7,L,2
2025-10-01,7,M,1
2025-10-01,7,N,3
2025-10-01,7,GH,4
2025-10-01,7,IM1,13
2025-10-01,7,IM2,5
2025-10-01,7,Outside,87
2025-10-01,8,A,0
2025-10-01,8,B,2
2025-10-01,8,C,18
2025-10-01,8,D,7
2025-10-01,8,E,14
2025-10-01,8,F,5
2025-10-01,8,G,6
2025-10-01,8,H,8
2025-10-01,8,J,3
2025-10-01,8,K,6
2025-10-01,8,L,2
2025-10-01,8,M,1
2025-10-01,8,N,3
2025-10-01,8,GH,3
2025-10-01,8,IM1,12
2025-10-01,8,IM2,3
2025-10-01,8,Outside,95
2025-10-01,9,A,0
2025-10-01,9,B,3
2025-10-01,9,C,14
2025-10-01,9,D,7
2025-10-01,9,E,20
2025-10-01,9,F,8
2025-10-01,9,G,9
2025-10-01,9,H,7
2025-10-01,9,J,1
2025-10-01,9,K,6
2025-10-01,9,L,2
2025-10-01,9,M,1
2025-10-01,9,N,3
2025-10-01,9,GH,3
2025-10-01,9,IM1,4
2025-10-01,9,IM2,1
2025-10-01,9,Outside,100
2025-10-01,10,A,1
2025-10-01,10,B,2
2025-10-01,10,C,16
2025-10-01,10,D,15
2025-10-01,10,E,18
2025-10-01,10,F,8
2025-10-01,10,G,10
2025-10-01,10,H,5
2025-10-01,10,J,2
2025-10-01,10,K,4
2025-10-01,10,L,2
2025-10-01,10,M,1
2025-10-01,10,N,4
2025-10-01,10,GH,6
2025-10-01,10,IM1,1
2025-10-01,10,IM2,4
2025-10-01,10,Outside,96
2025-10-01,11,A,0
2025-10-01,11,B,4
2025-10-01,11,C,15
2025-10-01,11,D,7
2025-10-01,11,E,12
2025-10-01,11,F,11
2025-10-01,11,G,4
2025-10-01,11,H,10
2025-10-01,11,J,3
2025-10-01,11,K,6
2025-10-01,11,L,2
2025-10-01,11,M,1
2025-10-01,11,N,5
2025-10-01,11,GH,7
2025-10-01,11,IM1,5
2025-10-01,11,IM2,4
2025-10-01,11,Outside,102
2025-10-01,12,A,1
2025-10-01,12,B,4
2025-10-01,12,C,15
2025-10-01,12,D,13
2025-10-01,12,E,20
2025-10-01,12,F,13
2025-10-01,12,G,9
2025-10-01,12,H,6
2025-10-01,12,J,2
2025-10-01,12,K,5
2025-10-01,12,L,3
2025-10-01,12,M,1
2025-10-01,12,N,3
2025-10-01,12,GH,6
2025-10-01,12,IM1,5
2025-10-01,12,IM2,9
2025-10-01,12,Outside,87
2025-10-01,13,A,1
2025-10-01,13,B,4
2025-10-01,13,C,16
2025-10-01,13,D,13
2025-10-01,13,E,25
2025-10-01,13,F,8
2025-10-01,13,G,15
2025-10-01,13,H,7
2025-10-01,13,J,3
2025-10-01,13,K,7
2025-10-01,13,L,4
2025-10-01,13,M,1
2025-10-01,13,N,2
2025-10-01,13,GH,11
2025-10-01,13,IM1,11
2025-10-01,13,IM2,2
2025-10-01,13,Outside,68
2025-10-01,14,A,0
2025-10-01,14,B,2
2025-10-01,14,C,16
2025-10-01,14,D,15
2025-10-01,14,E,24
2025-10-01,14,F,8
2025-10-01,14,G,8
2025-10-01,14,H,8
2025-10-01,14,J,3
2025-10-01,14,K,7
2025-10-01,14,L,2
2025-10-01,14,M,1
2025-10-01,14,N,2
2025-10-01,14,GH,8
2025-10-01,14,IM1,0
2025-10-01,14,IM2,9
2025-10-01,14,Outside,85
2025-10-01,15,A,0
2025-10-01,15,B,2
2025-10-01,15,C,18
2025-10-01,15,D,9
2025-10-01,15,E,16
2025-10-01,15,F,9
2025-10-01,15,G,14
2025-10-01,15,H,11
2025-10-01,15,J,4
2025-10-01,15,K,5
2025-10-01,15,L,3
2025-10-01,15,M,1
2025-10-01,15,N,3
2025-10-01,15,GH,11
2025-10-01,15,IM1,12
2025-10-01,15,IM2,7
2025-10-01,15,Outside,76
2025-10-01,16,A,0
2025-10-01,16,B,4
2025-10-01,16,C,15
2025-10-01,16,D,12
2025-10-01,16,E,20
2025-10-01,16,F,7
2025-10-01,16,G,8
2025-10-01,16,H,7
2025-10-01,16,J,4
2025-10-01,16,K,8
2025-10-01,16,L,2
2025-10-01,16,M,1
2025-10-01,16,N,3
2025-10-01,16,GH,2
2025-10-01,16,IM1,9
2025-10-01,16,IM2,6
2025-10-01,16,Outside,96
2025-10-01,17,A,0
2025-10-01,17,B,2
2025-10-01,17,C,17
2025-10-01,17,D,10
2025-10-01,17,E,16
2025-10-01,17,F,6
2025-10-01,17,G,8
2025-10-01,17,H,3
2025-10-01,17,J,5
2025-10-01,17,K,6
2025-10-01,17,L,2
2025-10-01,17,M,3
2025-10-01,17,N,1
2025-10-01,17,GH,10
2025-10-01,17,IM1,19
2025-10-01,17,IM2,4
2025-10-01,17,Outside,92
2025-10-01,18,A,0
2025-10-01,18,B,3
2025-10-01,18,C,18
2025-10-01,18,D,9
2025-10-01,18,E,16
2025-10-01,18,F,6
2025-10-01,18,G,14
2025-10-01,18,H,5
2025-10-01,18,J,6
2025-10-01,18,K,5
2025-10-01,18,L,2
2025-10-01,18,M,1
2025-10-01,18,N,3
2025-10-01,18,GH,6
2025-10-01,18,IM1,12
2025-10-01,18,IM2,4
2025-10-01,18,Outside,96
2025-10-01,19,A,0
2025-10-01,19,B,3
2025-10-01,19,C,15
2025-10-01,19,D,15
2025-10-01,19,E,24
2025-10-01,19,F,8
2025-10-01,19,G,16
2025-10-01,19,H,8
2025-10-01,19,J,3
2025-10-01,19,K,10
2025-10-01,19,L,4
2025-10-01,19,M,1
2025-10-01,19,N,4
2025-10-01,19,GH,6
2025-10-01,19,IM1,3
2025-10-01,19,IM2,4
2025-10-01,19,Outside,79
2025-10-01,20,A,0
2025-10-01,20,B,4
2025-10-01,20,C,16
2025-10-01,20,D,9
2025-10-01,20,E,24
2025-10-01,20,F,3
2025-10-01,20,G,10
2025-10-01,20,H,9
2025-10-01,20,J,4
2025-10-01,20,K,7
2025-10-01,20,L,4
2025-10-01,20,M,1
2025-10-01,20,N,3
2025-10-01,20,GH,7
2025-10-01,20,IM1,5
2025-10-01,20,IM2,4
2025-10-01,20,Outside,87
2025-10-01,21,A,0
2025-10-01,21,B,5
2025-10-01,21,C,18
2025-10-01,21,D,8
2025-10-01,21,E,21
2025-10-01,21,F,6
2025-10-01,21,G,8
2025-10-01,21,H,7
2025-10-01,21,J,3
2025-10-01,21,K,11
2025-10-01,21,L,4
2025-10-01,21,M,1
2025-10-01,21,N,3
2025-10-01,21,GH,7
2025-10-01,21,IM1,13
2025-10-01,21,IM2,3
2025-10-01,21,Outside,83
2025-10-01,22,A,0
2025-10-01,22,B,3
2025-10-01,22,C,16
2025-10-01,22,D,10
2025-10-01,22,E,18
2025-10-01,22,F,6
2025-10-01,22,G,13
2025-10-01,22,H,8
2025-10-01,22,J,1
2025-10-01,22,K,7
2025-10-01,22,L,2
2025-10-01,22,M,4
2025-10-01,22,N,1
2025-10-01,22,GH,8
2025-10-01,22,IM1,14
2025-10-01,22,IM2,8
2025-10-01,22,Outside,85
2025-10-01,23,A,0
2025-10-01,23,B,2
2025-10-01,23,C,14
2025-10-01,23,D,8
2025-10-01,23,E,17
2025-10-01,23,F,9
2025-10-01,23,G,10
2025-10-01,23,H,11
2025-10-01,23,J,1
2025-10-01,23,K,7
2025-10-01,23,L,4
2025-10-01,23,M,1
2025-10-01,23,N,4
2025-10-01,23,GH,8
2025-10-01,23,IM1,3
2025-10-01,23,IM2,7
2025-10-01,23,Outside,91
2025-10-01,24,A,0
2025-10-01,24,B,2
2025-10-01,24,C,16
2025-10-01,24,D,6
2025-10-01,24,E,11
2025-10-01,24,F,11
2025-10-01,24,G,11
2025-10-01,24,H,7
2025-10-01,24,J,1
2025-10-01,24,K,6
2025-10-01,24,L,3
2025-10-01,24,M,1
2025-10-01,24,N,3
2025-10-01,24,GH,11
2025-10-01,24,IM1,10
2025-10-01,24,IM2,7
2025-10-01,24,Outside,94
2025-10-01,25,A,0
2025-10-01,25,B,2
2025-10-01,25,C,14
2025-10-01,25,D,4
2025-10-01,25,E,6
2025-10-01,25,F,12
2025-10-01,25,G,10
2025-10-01,25,H,6
2025-10-01,25,J,2
2025-10-01,25,K,9
2025-10-01,25,L,2
2025-10-01,25,M,1
2025-10-01,25,N,2
2025-10-01,25,GH,7
2025-10-01,25,IM1,15
2025-10-01,25,IM2,5
2025-10-01,25,Outside,90
2025-10-01,26,A,0
2025-10-01,26,B,1
2025-10-01,26,C,14
2025-10-01,26,D,9
2025-10-01,26,E,14
2025-10-01,26,F,10
2025-10-01,26,G,12
2025-10-01,26,H,8
2025-10-01,26,J,1
2025-10-01,26,K,9
2025-10-01,26,L,2
2025-10-01,26,M,2
2025-10-01,26,N,1
2025-10-01,26,GH,6
2025-10-01,26,IM1,7
2025-10-01,26,IM2,4
2025-10-01,26,Outside,76
2025-10-01,27,A,0
2025-10-01,27,B,2
2025-10-01,27,C,12
2025-10-01,27,D,4
2025-10-01,27,E,17
2025-10-01,27,F,13
2025-10-01,27,G,11
2025-10-01,27,H,7
2025-10-01,27,J,2
2025-10-01,27,K,8
2025-10-01,27,L,3
2025-10-01,27,M,1
2025-10-01,27,N,3
2025-10-01,27,GH,8
2025-10-01,27,IM1,6
2025-10-01,27,IM2,6
2025-10-01,27,Outside,92
2025-10-01,28,A,0
2025-10-01,28,B,1
2025-10-01,28,C,13
2025-10-01,28,D,6
2025-10-01,28,E,12
2025-10-01,28,F,13
2025-10-01,28,G,15
2025-10-01,28,H,8
2025-10-01,28,J,1
2025-10-01,28,K,6
2025-10-01,28,L,1
2025-10-01,28,M,1
2025-10-01,28,N,3
2025-10-01,28,GH,7
2025-10-01,28,IM1,9
2025-10-01,28,IM2,1
