data_date,time_index,area,num_people
2025-10-02,1,A,0
2025-10-02,1,B,5
2025-10-02,1,C,17
2025-10-02,1,D,9
2025-10-02,1,E,7
2025-10-02,1,F,9
2025-10-02,1,G,18
2025-10-02,1,H,8
2025-10-02,1,J,4
2025-10-02,1,K,6
2025-10-02,1,L,5
2025-10-02,1,M,1
2025-10-02,1,N,1
2025-10-02,1,GH,17
2025-10-02,1,IM1,11
2025-10-02,1,IM2,3
2025-10-02,1,Outside,87
2025-10-02,2,A,0
2025-10-02,2,B,7
2025-10-02,2,C,13
2025-10-02,2,D,8
2025-10-02,2,E,13
2025-10-02,2,F,3
2025-10-02,2,G,18
2025-10-02,2,H,6
2025-10-02,2,J,3
2025-10-02,2,K,6
2025-10-02,2,L,7
2025-10-02,2,M,1
2025-10-02,2,N,1
2025-10-02,2,GH,20
2025-10-02,2,IM1,13
2025-10-02,2,IM2,3
2025-10-02,2,Outside,88
2025-10-02,3,A,0
2025-10-02,3,B,7
2025-10-02,3,C,19
2025-10-02,3,D,7
2025-10-02,3,E,7
2025-10-02,3,F,2
2025-10-02,3,G,21
2025-10-02,3,H,8
2025-10-02,3,J,4
2025-10-02,3,K,4
2025-10-02,3,L,6
2025-10-02,3,M,1
2025-10-02,3,N,0
2025-10-02,3,GH,21
2025-10-02,3,IM1,10
2025-10-02,3,IM2,3
2025-10-02,3,Outside,87
2025-10-02,4,A,0
2025-10-02,4,B,4
2025-10-02,4,C,19
2025-10-02,4,D,9
2025-10-02,4,E,13
2025-10-02,4,F,8
2025-10-02,4,G,20
2025-10-02,4,H,14
2025-10-02,4,J,4
2025-10-02,4,K,8
2025-10-02,4,L,5
2025-10-02,4,M,1
2025-10-02,4,N,1
2025-10-02,4,GH,6
2025-10-02,4,IM1,9
2025-10-02,4,IM2,1
2025-10-02,4,Outside,71
2025-10-02,5,A,0
2025-10-02,5,B,5
2025-10-02,5,C,21
2025-10-02,5,D,3
2025-10-02,5,E,9
2025-10-02,5,F,9
2025-10-02,5,G,15
2025-10-02,5,H,9
2025-10-02,5,J,3
2025-10-02,5,K,7
2025-10-02,5,L,5
2025-10-02,5,M,1
2025-10-02,5,N,1
2025-10-02,5,GH,9
2025-10-02,5,IM1,11
2025-10-02,5,IM2,2
2025-10-02,5,Outside,90
2025-10-02,6,A,0
2025-10-02,6,B,8
2025-10-02,6,C,18
2025-10-02,6,D,6
2025-10-02,6,E,11
2025-10-02,6,F,5
2025-10-02,6,G,17
2025-10-02,6,H,5
2025-10-02,6,J,5
2025-10-02,6,K,4
2025-10-02,6,L,6
2025-10-02,6,M,1
2025-10-02,6,N,1
2025-10-02,6,GH,12
2025-10-02,6,IM1,8
2025-10-02,6,IM2,5
2025-10-02,6,Outside,100
2025-10-02,7,A,0
2025-10-02,7,B,6
2025-10-02,7,C,16
2025-10-02,7,D,9
2025-10-02,7,E,13
2025-10-02,7,F,6
2025-10-02,7,G,19
2025-10-02,7,H,7
2025-10-02,7,J,6
2025-10-02,7,K,5
2025-10-02,7,L,6
2025-10-02,7,M,1
2025-10-02,7,N,0
2025-10-02,7,GH,10
2025-10-02,7,IM1,10
2025-10-02,7,IM2,4
2025-10-02,7,Outside,96
2025-10-02,8,A,0
2025-10-02,8,B,6
2025-10-02,8,C,21
2025-10-02,8,D,10
2025-10-02,8,E,10
2025-10-02,8,F,4
2025-10-02,8,G,14
2025-10-02,8,H,4
2025-10-02,8,J,5
2025-10-02,8,K,5
2025-10-02,8,L,9
2025-10-02,8,M,1
2025-10-02,8,N,1
2025-10-02,8,GH,18
2025-10-02,8,IM1,10
2025-10-02,8,IM2,1
2025-10-02,8,Outside,95
2025-10-02,9,A,0
2025-10-02,9,B,8
2025-10-02,9,C,14
2025-10-02,9,D,11
2025-10-02,9,E,12
2025-10-02,9,F,10
2025-10-02,9,G,15
2025-10-02,9,H,4
2025-10-02,9,J,3
2025-10-02,9,K,8
2025-10-02,9,L,10
2025-10-02,9,M,1
2025-10-02,9,N,1
2025-10-02,9,GH,14
2025-10-02,9,IM1,13
2025-10-02,9,IM2,5
2025-10-02,9,Outside,93
2025-10-02,10,A,0
2025-10-02,10,B,10
2025-10-02,10,C,15
2025-10-02,10,D,8
2025-10-02,10,E,12
2025-10-02,10,F,9
2025-10-02,10,G,12
2025-10-02,10,H,10
2025-10-02,10,J,4
2025-10-02,10,K,9
2025-10-02,10,L,7
2025-10-02,10,M,1
2025-10-02,10,N,1
2025-10-02,10,GH,15
2025-10-02,10,IM1,14
2025-10-02,10,IM2,7
2025-10-02,10,Outside,87
2025-10-02,11,A,0
2025-10-02,11,B,5
2025-10-02,11,C,16
2025-10-02,11,D,8
2025-10-02,11,E,12
2025-10-02,11,F,11
2025-10-02,11,G,15
2025-10-02,11,H,9
2025-10-02,11,J,7
2025-10-02,11,K,8
2025-10-02,11,L,7
