data_date,time_index,area,num_people
2025-10-07,1,A,0
2025-10-07,1,B,9
2025-10-07,1,C,16
2025-10-07,1,D,6
2025-10-07,1,E,21
2025-10-07,1,F,10
2025-10-07,1,G,10
2025-10-07,1,H,7
2025-10-07,1,J,11
2025-10-07,1,K,7
2025-10-07,1,L,4
2025-10-07,1,M,2
2025-10-07,1,N,5
2025-10-07,1,GH,13
2025-10-07,1,IM1,8
2025-10-07,1,IM2,5
2025-10-07,1,Outside,144
2025-10-07,2,A,0
2025-10-07,2,B,10
2025-10-07,2,C,13
2025-10-07,2,D,8
2025-10-07,2,E,24
2025-10-07,2,F,16
2025-10-07,2,G,7
2025-10-07,2,H,12
2025-10-07,2,J,12
2025-10-07,2,K,8
2025-10-07,2,L,3
2025-10-07,2,M,2
2025-10-07,2,N,6
2025-10-07,2,GH,11
2025-10-07,2,IM1,9
2025-10-07,2,IM2,7
2025-10-07,2,Outside,131
2025-10-07,3,A,0
2025-10-07,3,B,8
2025-10-07,3,C,12
2025-10-07,3,D,18
2025-10-07,3,E,14
2025-10-07,3,F,11
2025-10-07,3,G,13
2025-10-07,3,H,13
2025-10-07,3,J,5
2025-10-07,3,K,7
2025-10-07,3,L,3
2025-10-07,3,M,2
2025-10-07,3,N,7
2025-10-07,3,GH,9
2025-10-07,3,IM1,11
2025-10-07,3,IM2,6
2025-10-07,3,Outside,134
2025-10-07,4,A,0
2025-10-07,4,B,7
2025-10-07,4,C,10
2025-10-07,4,D,13
2025-10-07,4,E,14
2025-10-07,4,F,11
2025-10-07,4,G,9
2025-10-07,4,H,7
2025-10-07,4,J,7
2025-10-07,4,K,9
2025-10-07,4,L,2
2025-10-07,4,M,1
2025-10-07,4,N,4
2025-10-07,4,GH,16
2025-10-07,4,IM1,8
2025-10-07,4,IM2,8
2025-10-07,4,Outside,149
2025-10-07,5,A,0
2025-10-07,5,B,9
2025-10-07,5,C,9
2025-10-07,5,D,15
2025-10-07,5,E,19
2025-10-07,5,F,7
2025-10-07,5,G,8
2025-10-07,5,H,8
2025-10-07,5,J,7
2025-10-07,5,K,9
2025-10-07,5,L,1
2025-10-07,5,M,2
2025-10-07,5,N,5
2025-10-07,5,GH,12
2025-10-07,5,IM1,9
2025-10-07,5,IM2,9
2025-10-07,5,Outside,161
2025-10-07,6,A,0
2025-10-07,6,B,8
2025-10-07,6,C,8
2025-10-07,6,D,11
2025-10-07,6,E,13
2025-10-07,6,F,12
2025-10-07,6,G,8
2025-10-07,6,H,5
2025-10-07,6,J,5
2025-10-07,6,K,11
2025-10-07,6,L,4
2025-10-07,6,M,1
2025-10-07,6,N,5
2025-10-07,6,GH,9
2025-10-07,6,IM1,11
2025-10-07,6,IM2,7
2025-10-07,6,Outside,153
2025-10-07,7,A,0
2025-10-07,7,B,8
2025-10-07,7,C,9
2025-10-07,7,D,13
2025-10-07,7,E,16
2025-10-07,7,F,10
2025-10-07,7,G,11
2025-10-07,7,H,9
2025-10-07,7,J,5
2025-10-07,7,K,14
2025-10-07,7,L,3
2025-10-07,7,M,2
2025-10-07,7,N,5
2025-10-07,7,GH,7
2025-10-07,7,IM1,14
2025-10-07,7,IM2,12
2025-10-07,7,Outside,140
2025-10-07,8,A,0
2025-10-07,8,B,9
2025-10-07,8,C,11
2025-10-07,8,D,9
2025-10-07,8,E,5
2025-10-07,8,F,8
2025-10-07,8,G,14
2025-10-07,8,H,7
2025-10-07,8,J,5
2025-10-07,8,K,7
2025-10-07,8,L,4
2025-10-07,8,M,2
2025-10-07,8,N,2
2025-10-07,8,GH,8
2025-10-07,8,IM1,15
2025-10-07,8,IM2,7
2025-10-07,8,Outside,159
2025-10-07,9,A,0
2025-10-07,9,B,9
2025-10-07,9,C,13
2025-10-07,9,D,18
2025-10-07,9,E,20
2025-10-07,9,F,11
2025-10-07,9,G,12
2025-10-07,9,H,12
2025-10-07,9,J,6
2025-10-07,9,K,10
2025-10-07,9,L,5
2025-10-07,9,M,2
2025-10-07,9,N,4
2025-10-07,9,GH,8
2025-10-07,9,IM1,15
2025-10-07,9,IM2,4
2025-10-07,9,Outside,116
2025-10-07,10,A,0
2025-10-07,10,B,10
2025-10-07,10,C,8
2025-10-07,10,D,10
2025-10-07,10,E,10
2025-10-07,10,F,6
2025-10-07,10,G,8
2025-10-07,10,H,16
2025-10-07,10,J,5
2025-10-07,10,K,8
2025-10-07,10,L,7
2025-10-07,10,M,2
2025-10-07,10,N,5
2025-10-07,10,GH,8
2025-10-07,10,IM1,12
2025-10-07,10,IM2,4
2025-10-07,10,Outside,168
2025-10-07,11,A,0
2025-10-07,11,B,9
2025-10-07,11,C,6
2025-10-07,11,D,14
2025-10-07,11,E,8
2025-10-07,11,F,9
2025-10-07,11,G,12
2025-10-07,11,H,12
2025-10-07,11,J,3
2025-10-07,11,K,9
2025-10-07,11,L,6
2025-10-07,11,M,2
2025-10-07,11,N,4
2025-10-07,11,GH,6
2025-10-07,11,IM1,11
2025-10-07,11,IM2,8
2025-10-07,11,Outside,153
2025-10-07,12,A,0
2025-10-07,12,B,11
2025-10-07,12,C,9
2025-10-07,12,D,12
2025-10-07,12,E,18
2025-10-07,12,F,6
2025-10-07,12,G,12
2025-10-07,12,H,11
2025-10-07,12,J,3
2025-10-07,12,K,7
2025-10-07,12,L,2
2025-10-07,12,M,4
2025-10-07,12,N,4
2025-10-07,12,GH,11
2025-10-07,12,IM1,6
2025-10-07,12,IM2,6
2025-10-07,12,Outside,164
2025-10-07,13,A,0
2025-10-07,13,B,9
2025-10-07,13,C,9
2025-10-07,13,D,9
2025-10-07,13,E,22
2025-10-07,13,F,5
2025-10-07,13,G,13
2025-10-07,13,H,12
2025-10-07,13,J,7
2025-10-07,13,K,8
2025-10-07,13,L,3
2025-10-07,13,M,4
2025-10-07,13,N,4
2025-10-07,13,GH,11
2025-10-07,13,IM1,8
2025-10-07,13,IM2,7
2025-10-07,13,Outside,143
2025-10-07,14,A,0
2025-10-07,14,B,8
2025-10-07,14,C,7
2025-10-07,14,D,9
2025-10-07,14,E,12
2025-10-07,14,F,10
2025-10-07,14,G,11
2025-10-07,14,H,8
2025-10-07,14,J,4
2025-10-07,14,K,13
2025-10-07,14,L,3
2025-10-07,14,M,3
2025-10-07,14,N,5
2025-10-07,14,GH,14
2025-10-07,14,IM1,9
2025-10-07,14,IM2,7
2025-10-07,14,Outside,151
2025-10-07,15,A,0
2025-10-07,15,B,11
2025-10-07,15,C,11
2025-10-07,15,D,7
2025-10-07,15,E,7
2025-10-07,15,F,6
2025-10-07,15,G,13
2025-10-07,15,H,8
2025-10-07,15,J,7
2025-10-07,15,K,13
2025-10-07,15,L,5
2025-10-07,15,M,3
2025-10-07,15,N,4
2025-10-07,15,GH,9
2025-10-07,15,IM1,9
2025-10-07,15,IM2,3
2025-10-07,15,Outside,158
2025-10-07,16,A,0
2025-10-07,16,B,8
2025-10-07,16,C,9
2025-10-07,16,D,5
2025-10-07,16,E,11
2025-10-07,16,F,5
2025-10-07,16,G,7
2025-10-07,16,H,14
2025-10-07,16,J,8
2025-10-07,16,K,8
2025-10-07,16,L,5
2025-10-07,16,M,3
2025-10-07,16,N,4
2025-10-07,16,GH,13
2025-10-07,16,IM1,8
2025-10-07,16,IM2,1
2025-10-07,16,Outside,155
2025-10-07,17,A,0
2025-10-07,17,B,9
2025-10-07,17,C,9
2025-10-07,17,D,6
2025-10-07,17,E,16
2025-10-07,17,F,10
2025-10-07,17,G,12
2025-10-07,17,H,14
2025-10-07,17,J,5
2025-10-07,17,K,8
2025-10-07,17,L,6
2025-10-07,17,M,2
2025-10-07,17,N,5
2025-10-07,17,GH,11
2025-10-07,17,IM1,8
2025-10-07,17,IM2,3
2025-10-07,17,Outside,143
2025-10-07,18,A,0
2025-10-07,18,B,10
2025-10-07,18,C,7
2025-10-07,18,D,12
2025-10-07,18,E,11
2025-10-07,18,F,11
2025-10-07,18,G,19
2025-10-07,18,H,8
2025-10-07,18,J,5
2025-10-07,18,K,11
2025-10-07,18,L,6
2025-10-07,18,M,2
2025-10-07,18,N,3
2025-10-07,18,GH,8
2025-10-07,18,IM1,8
2025-10-07,18,IM2,4
2025-10-07,18,Outside,128
2025-10-07,19,A,0
2025-10-07,19,B,9
2025-10-07,19,C,8
2025-10-07,19,D,12
2025-10-07,19,E,14
2025-10-07,19,F,9
2025-10-07,19,G,7
2025-10-07,19,H,16
2025-10-07,19,J,5
2025-10-07,19,K,8
2025-10-07,19,L,6
2025-10-07,19,M,2
2025-10-07,19,N,4
2025-10-07,19,GH,8
2025-10-07,19,IM1,5
2025-10-07,19,IM2,6
2025-10-07,19,Outside,146
2025-10-07,20,A,1
2025-10-07,20,B,10
2025-10-07,20,C,7
2025-10-07,20,D,9
2025-10-07,20,E,16
2025-10-07,20,F,6
2025-10-07,20,G,16
2025-10-07,20,H,15
2025-10-07,20,J,5
2025-10-07,20,K,9
2025-10-07,20,L,7
2025-10-07,20,M,2
2025-10-07,20,N,4
2025-10-07,20,GH,8
2025-10-07,20,IM1,5
2025-10-07,20,IM2,6
2025-10-07,20,Outside,139
2025-10-07,21,A,0
2025-10-07,21,B,10
2025-10-07,21,C,11
2025-10-07,21,D,16
2025-10-07,21,E,16
2025-10-07,21,F,13
2025-10-07,21,G,12
2025-10-07,21,H,9
2025-10-07,21,J,3
2025-10-07,21,K,11
2025-10-07,21,L,3
2025-10-07,21,M,2
2025-10-07,21,N,4
2025-10-07,21,GH,5
2025-10-07,21,IM1,5
2025-10-07,21,IM2,6
2025-10-07,21,Outside,132
2025-10-07,22,A,0
2025-10-07,22,B,8
2025-10-07,22,C,8
2025-10-07,22,D,6
2025-10-07,22,E,17
2025-10-07,22,F,6
2025-10-07,22,G,10
2025-10-07,22,H,9
2025-10-07,22,J,5
2025-10-07,22,K,18
2025-10-07,22,L,2
2025-10-07,22,M,2
2025-10-07,22,N,4
2025-10-07,22,GH,11
2025-10-07,22,IM1,8
2025-10-07,22,IM2,7
2025-10-07,22,Outside,149
2025-10-07,23,A,0
2025-10-07,23,B,10
2025-10-07,23,C,5
2025-10-07,23,D,10
2025-10-07,23,E,14
2025-10-07,23,F,13
2025-10-07,23,G,7
2025-10-07,23,H,15
2025-10-07,23,J,6
2025-10-07,23,K,13
2025-10-07,23,L,4
2025-10-07,23,M,4
2025-10-07,23,N,0
2025-10-07,23,GH,2
2025-10-07,23,IM1,11
2025-10-07,23,IM2,3
2025-10-07,23,Outside,158
2025-10-07,24,A,0
2025-10-07,24,B,9
2025-10-07,24,C,6
2025-10-07,24,D,7
2025-10-07,24,E,12
2025-10-07,24,F,8
2025-10-07,24,G,11
2025-10-07,24,H,13
2025-10-07,24,J,8
2025-10-07,24,K,10
2025-10-07,24,L,4
2025-10-07,24,M,2
2025-10-07,24,N,2
2025-10-07,24,GH,9
2025-10-07,24,IM1,7
2025-10-07,24,IM2,0
2025-10-07,24,Outside,160
2025-10-07,25,A,0
2025-10-07,25,B,9
2025-10-07,25,C,6
2025-10-07,25,D,8
2025-10-07,25,E,6
2025-10-07,25,F,6
2025-10-07,25,G,8
2025-10-07,25,H,10
2025-10-07,25,J,4
2025-10-07,25,K,12
2025-10-07,25,L,4
2025-10-07,25,M,2
2025-10-07,25,N,4
2025-10-07,25,GH,14
2025-10-07,25,IM1,12
2025-10-07,25,IM2,0
2025-10-07,25,Outside,167
2025-10-07,26,A,0
2025-10-07,26,B,10
2025-10-07,26,C,7
2025-10-07,26,D,9
2025-10-07,26,E,8
2025-10-07,26,F,8
2025-10-07,26,G,10
2025-10-07,26,H,11
2025-10-07,26,J,7
2025-10-07,26,K,6
2025-10-07,26,L,4
2025-10-07,26,M,2
2025-10-07,26,N,4
2025-10-07,26,GH,14
2025-10-07,26,IM1,12
2025-10-07,26,IM2,0
2025-10-07,26,Outside,149
2025-10-07,27,A,0
2025-10-07,27,B,12
2025-10-07,27,C,8
2025-10-07,27,D,7
2025-10-07,27,E,11
2025-10-07,27,F,6
2025-10-07,27,G,12
2025-10-07,27,H,9
2025-10-07,27,J,11
2025-10-07,27,K,16
2025-10-07,27,L,2
2025-10-07,27,M,2
2025-10-07,27,N,4
2025-10-07,27,GH,20
2025-10-07,27,IM1,7
2025-10-07,27,IM2,2
2025-10-07,27,Outside,142
2025-10-07,28,A,1
2025-10-07,28,B,14
2025-10-07,28,C,5
2025-10-07,28,D,11
2025-10-07,28,E,10
2025-10-07,28,F,9
2025-10-07,28,G,15
2025-10-07,28,H,8
2025-10-07,28,J,12
2025-10-07,28,K,18
2025-10-07,28,L,3
2025-10-07,28,M,2
2025-10-07,28,N,4
2025-10-07,28,GH,14
2025-10-07,28,IM1,12
2025-10-07,28,IM2,2
2025-10-07,28,Outside,140
2025-10-07,29,A,0
2025-10-07,29,B,11
2025-10-07,29,C,7
2025-10-07,29,D,10
2025-10-07,29,E,20
2025-10-07,29,F,9
2025-10-07,29,G,17
2025-10-07,29,H,7
2025-10-07,29,J,12
2025-10-07,29,K,10
2025-10-07,29,L,4
2025-10-07,29,M,2
2025-10-07,29,N,3
2025-10-07,29,GH,7
2025-10-07,29,IM1,12
2025-10-07,29,IM2,4
2025-10-07,29,Outside,127
2025-10-07,30,A,0
2025-10-07,30,B,11
2025-10-07,30,C,8
2025-10-07,30,D,4
2025-10-07,30,E,5
2025-10-07,30,F,8
2025-10-07,30,G,15
2025-10-07,30,H,12
2025-10-07,30,J,11
2025-10-07,30,K,8
2025-10-07,30,L,4
2025-10-07,30,M,2
2025-10-07,30,N,5
2025-10-07,30,GH,6
2025-10-07,30,IM1,10
2025-10-07,30,IM2,2
2025-10-07,30,Outside,143
2025-10-07,31,A,0
2025-10-07,31,B,8
2025-10-07,31,C,6
2025-10-07,31,D,8
2025-10-07,31,E,13
2025-10-07,31,F,5
2025-10-07,31,G,13
2025-10-07,31,H,11
2025-10-07,31,J,10
2025-10-07,31,K,13
2025-10-07,31,L,3
2025-10-07,31,M,2
2025-10-07,31,N,5
2025-10-07,31,GH,11
2025-10-07,31,IM1,7
2025-10-07,31,IM2,0
2025-10-07,31,Outside,153
2025-10-07,32,A,0
2025-10-07,32,B,10
2025-10-07,32,C,9
2025-10-07,32,D,4
2025-10-07,32,E,13
2025-10-07,32,F,11
2025-10-07,32,G,14
2025-10-07,32,H,12
2025-10-07,32,J,13
2025-10-07,32,K,6
2025-10-07,32,L,2
2025-10-07,32,M,2
2025-10-07,32,N,5
2025-10-07,32,GH,4
2025-10-07,32,IM1,10
2025-10-07,32,IM2,3
2025-10-07,32,Outside,154
2025-10-07,33,A,0
2025-10-07,33,B,11
2025-10-07,33,C,9
2025-10-07,33,D,9
2025-10-07,33,E,13
2025-10-07,33,F,13
2025-10-07,33,G,12
2025-10-07,33,H,12
2025-10-07,33,J,8
2025-10-07,33,K,16
2025-10-07,33,L,2
2025-10-07,33,M,2
2025-10-07,33,N,4
2025-10-07,33,GH,9
2025-10-07,33,IM1,12
2025-10-07,33,IM2,6
2025-10-07,33,Outside,136
2025-10-07,34,A,0
2025-10-07,34,B,8
2025-10-07,34,C,10
2025-10-07,34,D,6
2025-10-07,34,E,11
2025-10-07,34,F,6
2025-10-07,34,G,10
2025-10-07,34,H,13
2025-10-07,34,J,5
2025-10-07,34,K,12
2025-10-07,34,L,3
2025-10-07,34,M,2
2025-10-07,34,N,4
2025-10-07,34,GH,8
2025-10-07,34,IM1,12
2025-10-07,34,IM2,5
2025-10-07,34,Outside,157
2025-10-07,35,A,1
2025-10-07,35,B,6
2025-10-07,35,C,11
2025-10-07,35,D,14
2025-10-07,35,E,10
2025-10-07,35,F,10
2025-10-07,35,G,10
2025-10-07,35,H,14
2025-10-07,35,J,8
2025-10-07,35,K,5
2025-10-07,35,L,4
2025-10-07,35,M,2
2025-10-07,35,N,5
2025-10-07,35,GH,9
2025-10-07,35,IM1,8
2025-10-07,35,IM2,8
2025-10-07,35,Outside,160
2025-10-07,36,A,0
2025-10-07,36,B,12
2025-10-07,36,C,8
2025-10-07,36,D,9
2025-10-07,36,E,16
2025-10-07,36,F,15
2025-10-07,36,G,11
2025-10-07,36,H,8
2025-10-07,36,J,6
2025-10-07,36,K,13
2025-10-07,36,L,5
2025-10-07,36,M,1
2025-10-07,36,N,3
2025-10-07,36,GH,12
2025-10-07,36,IM1,8
2025-10-07,36,IM2,6
2025-10-07,36,Outside,136
2025-10-07,37,A,0
