data_date,time_index,area,num_people
2025-09-23,1,A,0
2025-09-23,1,B,1
2025-09-23,1,C,5
2025-09-23,1,D,12
2025-09-23,1,E,21
2025-09-23,1,F,12
2025-09-23,1,G,14
2025-09-23,1,H,9
2025-09-23,1,J,4
2025-09-23,1,K,9
2025-09-23,1,L,5
2025-09-23,1,M,0
2025-09-23,1,N,4
2025-09-23,1,GH,13
2025-09-23,1,IM1,6
2025-09-23,1,IM2,5
2025-09-23,1,Outside,67
2025-09-23,2,A,0
2025-09-23,2,B,2
2025-09-23,2,C,3
2025-09-23,2,D,11
2025-09-23,2,E,14
2025-09-23,2,F,10
2025-09-23,2,G,12
2025-09-23,2,H,12
2025-09-23,2,J,3
2025-09-23,2,K,9
2025-09-23,2,L,6
2025-09-23,2,M,0
2025-09-23,2,N,0
2025-09-23,2,GH,12
2025-09-23,2,IM1,7
2025-09-23,2,IM2,3
2025-09-23,2,Outside,78
2025-09-23,3,A,0
2025-09-23,3,B,2
2025-09-23,3,C,2
2025-09-23,3,D,9
2025-09-23,3,E,15
2025-09-23,3,F,12
2025-09-23,3,G,11
2025-09-23,3,H,9
2025-09-23,3,J,4
2025-09-23,3,K,5
2025-09-23,3,L,6
2025-09-23,3,M,1
2025-09-23,3,N,3
2025-09-23,3,GH,10
2025-09-23,3,IM1,10
2025-09-23,3,IM2,3
2025-09-23,3,Outside,93
2025-09-23,4,A,0
2025-09-23,4,B,1
2025-09-23,4,C,2
2025-09-23,4,D,8
2025-09-23,4,E,11
2025-09-23,4,F,11
2025-09-23,4,G,3
2025-09-23,4,H,9
2025-09-23,4,J,3
2025-09-23,4,K,5
2025-09-23,4,L,4
2025-09-23,4,M,1
2025-09-23,4,N,2
2025-09-23,4,GH,13
2025-09-23,4,IM1,9
2025-09-23,4,IM2,2
2025-09-23,4,Outside,93
2025-09-23,5,A,0
2025-09-23,5,B,2
2025-09-23,5,C,2
2025-09-23,5,D,12
2025-09-23,5,E,14
2025-09-23,5,F,10
2025-09-23,5,G,12
2025-09-23,5,H,7
2025-09-23,5,J,3
2025-09-23,5,K,13
2025-09-23,5,L,7
2025-09-23,5,M,0
2025-09-23,5,N,3
2025-09-23,5,GH,12
2025-09-23,5,IM1,5
2025-09-23,5,IM2,5
2025-09-23,5,Outside,79
2025-09-23,6,A,0
2025-09-23,6,B,1
2025-09-23,6,C,4
2025-09-23,6,D,8
2025-09-23,6,E,8
2025-09-23,6,F,13
2025-09-23,6,G,10
2025-09-23,6,H,8
2025-09-23,6,J,3
2025-09-23,6,K,6
2025-09-23,6,L,8
2025-09-23,6,M,0
2025-09-23,6,N,2
2025-09-23,6,GH,12
2025-09-23,6,IM1,14
2025-09-23,6,IM2,10
2025-09-23,6,Outside,92
2025-09-23,7,A,0
2025-09-23,7,B,0
2025-09-23,7,C,5
2025-09-23,7,D,7
2025-09-23,7,E,10
2025-09-23,7,F,8
2025-09-23,7,G,17
2025-09-23,7,H,7
2025-09-23,7,J,3
2025-09-23,7,K,7
2025-09-23,7,L,4
2025-09-23,7,M,0
2025-09-23,7,N,3
2025-09-23,7,GH,10
2025-09-23,7,IM1,13
2025-09-23,7,IM2,6
2025-09-23,7,Outside,99
2025-09-23,8,A,0
2025-09-23,8,B,1
2025-09-23,8,C,5
2025-09-23,8,D,9
2025-09-23,8,E,8
2025-09-23,8,F,16
2025-09-23,8,G,14
2025-09-23,8,H,6
2025-09-23,8,J,5
2025-09-23,8,K,7
2025-09-23,8,L,6
2025-09-23,8,M,0
2025-09-23,8,N,2
2025-09-23,8,GH,7
2025-09-23,8,IM1,11
2025-09-23,8,IM2,12
2025-09-23,8,Outside,82
2025-09-23,9,A,0
2025-09-23,9,B,2
2025-09-23,9,C,8
2025-09-23,9,D,10
2025-09-23,9,E,4
2025-09-23,9,F,13
2025-09-23,9,G,14
2025-09-23,9,H,7
2025-09-23,9,J,2
2025-09-23,9,K,5
2025-09-23,9,L,7
2025-09-23,9,M,1
2025-09-23,9,N,2
2025-09-23,9,GH,16
2025-09-23,9,IM1,12
2025-09-23,9,IM2,8
2025-09-23,9,Outside,89
2025-09-23,10,A,0
2025-09-23,10,B,0
2025-09-23,10,C,4
2025-09-23,10,D,7
2025-09-23,10,E,9
2025-09-23,10,F,13
2025-09-23,10,G,9
2025-09-23,10,H,12
2025-09-23,10,J,7
2025-09-23,10,K,9
2025-09-23,10,L,6
2025-09-23,10,M,1
2025-09-23,10,N,0
2025-09-23,10,GH,12
2025-09-23,10,IM1,10
2025-09-23,10,IM2,5
2025-09-23,10,Outside,89
2025-09-23,11,A,0
2025-09-23,11,B,0
2025-09-23,11,C,6
2025-09-23,11,D,12
2025-09-23,11,E,9
2025-09-23,11,F,9
2025-09-23,11,G,5
2025-09-23,11,H,16
2025-09-23,11,J,3
2025-09-23,11,K,7
2025-09-23,11,L,6
2025-09-23,11,M,0
2025-09-23,11,N,3
2025-09-23,11,GH,17
2025-09-23,11,IM1,14
2025-09-23,11,IM2,8
2025-09-23,11,Outside,93
2025-09-23,12,A,0
2025-09-23,12,B,0
2025-09-23,12,C,7
2025-09-23,12,D,11
2025-09-23,12,E,9
2025-09-23,12,F,10
2025-09-23,12,G,10
2025-09-23,12,H,13
2025-09-23,12,J,3
2025-09-23,12,K,6
2025-09-23,12,L,7
2025-09-23,12,M,1
2025-09-23,12,N,3
2025-09-23,12,GH,12
2025-09-23,12,IM1,16
2025-09-23,12,IM2,5
2025-09-23,12,Outside,89
2025-09-23,13,A,0
2025-09-23,13,B,0
2025-09-23,13,C,3
2025-09-23,13,D,11
2025-09-23,13,E,19
2025-09-23,13,F,8
2025-09-23,13,G,8
2025-09-23,13,H,10
2025-09-23,13,J,1
2025-09-23,13,K,7
2025-09-23,13,L,5
2025-09-23,13,M,0
2025-09-23,13,N,2
2025-09-23,13,GH,12
2025-09-23,13,IM1,9
2025-09-23,13,IM2,3
2025-09-23,13,Outside,95
2025-09-23,14,A,0
2025-09-23,14,B,0
2025-09-23,14,C,4
2025-09-23,14,D,17
2025-09-23,14,E,12
2025-09-23,14,F,7
2025-09-23,14,G,7
2025-09-23,14,H,9
2025-09-23,14,J,5
2025-09-23,14,K,6
2025-09-23,14,L,5
2025-09-23,14,M,0
2025-09-23,14,N,3
2025-09-23,14,GH,9
2025-09-23,14,IM1,15
2025-09-23,14,IM2,8
2025-09-23,14,Outside,97
2025-09-23,15,A,0
2025-09-23,15,B,0
2025-09-23,15,C,3
2025-09-23,15,D,17
2025-09-23,15,E,16
2025-09-23,15,F,3
2025-09-23,15,G,6
2025-09-23,15,H,13
2025-09-23,15,J,7
2025-09-23,15,K,8
2025-09-23,15,L,6
2025-09-23,15,M,0
2025-09-23,15,N,3
2025-09-23,15,GH,4
2025-09-23,15,IM1,2
2025-09-23,15,IM2,4
2025-09-23,15,Outside,97
2025-09-23,16,A,0
2025-09-23,16,B,0
2025-09-23,16,C,4
2025-09-23,16,D,18
2025-09-23,16,E,11
2025-09-23,16,F,19
2025-09-23,16,G,8
2025-09-23,16,H,7
2025-09-23,16,J,8
2025-09-23,16,K,10
2025-09-23,16,L,5
2025-09-23,16,M,0
2025-09-23,16,N,2
2025-09-23,16,GH,11
2025-09-23,16,IM1,14
2025-09-23,16,IM2,4
2025-09-23,16,Outside,80
2025-09-23,17,A,0
2025-09-23,17,B,0
2025-09-23,17,C,4
2025-09-23,17,D,10
2025-09-23,17,E,21
2025-09-23,17,F,14
2025-09-23,17,G,11
2025-09-23,17,H,7
2025-09-23,17,J,11
2025-09-23,17,K,9
2025-09-23,17,L,4
2025-09-23,17,M,0
2025-09-23,17,N,2
2025-09-23,17,GH,7
2025-09-23,17,IM1,6
2025-09-23,17,IM2,3
2025-09-23,17,Outside,91
2025-09-23,18,A,0
2025-09-23,18,B,0
2025-09-23,18,C,5
2025-09-23,18,D,10
2025-09-23,18,E,12
2025-09-23,18,F,11
2025-09-23,18,G,5
2025-09-23,18,H,12
2025-09-23,18,J,12
2025-09-23,18,K,9
2025-09-23,18,L,3
2025-09-23,18,M,0
2025-09-23,18,N,1
2025-09-23,18,GH,10
2025-09-23,18,IM1,9
2025-09-23,18,IM2,2
2025-09-23,18,Outside,103
2025-09-23,19,A,0
2025-09-23,19,B,0
2025-09-23,19,C,4
2025-09-23,19,D,15
2025-09-23,19,E,17
2025-09-23,19,F,15
2025-09-23,19,G,10
2025-09-23,19,H,9
2025-09-23,19,J,4
2025-09-23,19,K,12
2025-09-23,19,L,5
2025-09-23,19,M,0
