data_date,time_index,area,num_people
2025-10-19,1,A,0
2025-10-19,1,B,3
2025-10-19,1,C,7
2025-10-19,1,D,15
2025-10-19,1,E,23
2025-10-19,1,F,9
2025-10-19,1,G,16
2025-10-19,1,H,11
2025-10-19,1,J,4
2025-10-19,1,K,4
2025-10-19,1,L,0
2025-10-19,1,M,1
2025-10-19,1,N,4
2025-10-19,1,GH,1
2025-10-19,1,IM1,11
2025-10-19,1,IM2,5
2025-10-19,1,Outside,103
2025-10-19,2,A,0
2025-10-19,2,B,4
2025-10-19,2,C,6
2025-10-19,2,D,16
2025-10-19,2,E,10
2025-10-19,2,F,3
2025-10-19,2,G,12
2025-10-19,2,H,14
2025-10-19,2,J,4
2025-10-19,2,K,5
2025-10-19,2,L,4
2025-10-19,2,M,1
2025-10-19,2,N,5
2025-10-19,2,GH,6
2025-10-19,2,IM1,6
2025-10-19,2,IM2,2
2025-10-19,2,Outside,129
2025-10-19,3,A,0
2025-10-19,3,B,3
2025-10-19,3,C,10
2025-10-19,3,D,11
2025-10-19,3,E,26
2025-10-19,3,F,4
2025-10-19,3,G,16
2025-10-19,3,H,9
2025-10-19,3,J,3
2025-10-19,3,K,6
2025-10-19,3,L,2
2025-10-19,3,M,0
2025-10-19,3,N,5
2025-10-19,3,GH,7
2025-10-19,3,IM1,8
2025-10-19,3,IM2,7
2025-10-19,3,Outside,121
2025-10-19,4,A,0
2025-10-19,4,B,3
2025-10-19,4,C,8
2025-10-19,4,D,13
2025-10-19,4,E,12
2025-10-19,4,F,8
2025-10-19,4,G,13
2025-10-19,4,H,12
2025-10-19,4,J,6
2025-10-19,4,K,7
2025-10-19,4,L,0
2025-10-19,4,M,0
2025-10-19,4,N,5
2025-10-19,4,GH,12
2025-10-19,4,IM1,11
2025-10-19,4,IM2,4
2025-10-19,4,Outside,122
2025-10-19,5,A,0
2025-10-19,5,B,4
2025-10-19,5,C,7
2025-10-19,5,D,6
2025-10-19,5,E,13
2025-10-19,5,F,8
